country,date,confirmed
Algeria,February 12 2020,0
Algeria,February 13 2020,0
Algeria,February 14 2020,0
Algeria,February 15 2020,0
Algeria,February 16 2020,0
Algeria,February 17 2020,0
Algeria,February 18 2020,0
Algeria,February 19 2020,0
Algeria,February 20 2020,0
Algeria,February 21 2020,0
Algeria,February 22 2020,0
Algeria,February 23 2020,0
Algeria,February 24 2020,0
Algeria,February 25 2020,1
Algeria,February 26 2020,1
Algeria,February 27 2020,1
Algeria,February 28 2020,1
Algeria,February 29 2020,1
Algeria,March 1 2020,1
Algeria,March 2 2020,3
Algeria,March 3 2020,5
Algeria,March 4 2020,12
Algeria,March 5 2020,12
Algeria,March 6 2020,17
Algeria,March 7 2020,17
Algeria,March 8 2020,19
Algeria,March 9 2020,20
Algeria,March 10 2020,20
Algeria,March 11 2020,20
Algeria,March 12 2020,24
Algeria,March 13 2020,26
Algeria,March 14 2020,37
Algeria,March 15 2020,48
Algeria,March 16 2020,54
Algeria,March 17 2020,60
Algeria,March 18 2020,74
Algeria,March 19 2020,87
Algeria,March 20 2020,90
Algeria,March 21 2020,139
Algeria,March 22 2020,201
Algeria,March 23 2020,230
Algeria,March 24 2020,264
Algeria,March 25 2020,302
Algeria,March 26 2020,367
Algeria,March 27 2020,409
Algeria,March 28 2020,454
Algeria,March 29 2020,511
Algeria,March 30 2020,584
Algeria,March 31 2020,716
Algeria,April 1 2020,847
Algeria,April 2 2020,986
Algeria,April 3 2020,1171
Algeria,April 4 2020,1251
Algeria,April 5 2020,1320
Algeria,April 6 2020,1423
Algeria,April 7 2020,1468
Algeria,April 8 2020,1572
Algeria,April 9 2020,1666
Algeria,April 10 2020,1761
Algeria,April 11 2020,1825
Algeria,April 12 2020,1914
Algeria,April 13 2020,1983
Algeria,April 14 2020,2070
Algeria,April 15 2020,2160
Algeria,April 16 2020,2268
Algeria,April 17 2020,2418
Algeria,April 18 2020,2534
Algeria,April 19 2020,2629
Algeria,April 20 2020,2718
Algeria,April 21 2020,2811
Algeria,April 22 2020,2910
Algeria,April 23 2020,3007
Algeria,April 24 2020,3127
Algeria,April 25 2020,3256
Algeria,April 26 2020,3382
Algeria,April 27 2020,3517
Algeria,April 28 2020,3649
Algeria,April 29 2020,3848
Algeria,April 30 2020,4006
Algeria,May 1 2020,4154
Algeria,May 2 2020,4295
Algeria,May 3 2020,4474
Algeria,May 4 2020,4648
Algeria,May 5 2020,4838
Algeria,May 6 2020,4997
Algeria,May 7 2020,5182
Algeria,May 8 2020,5369
Algeria,May 9 2020,5558
Algeria,May 10 2020,5723
Algeria,May 11 2020,5891
Algeria,May 12 2020,6067
Algeria,May 13 2020,6253
Algeria,May 14 2020,6442
Algeria,May 15 2020,6629
Algeria,May 16 2020,6821
Algeria,May 17 2020,7019
Algeria,May 18 2020,7201
Algeria,May 19 2020,7377
Algeria,May 20 2020,7542
Algeria,May 21 2020,7728
Algeria,May 22 2020,7918
Algeria,May 23 2020,8113
Algeria,May 24 2020,8306
Algeria,May 25 2020,8503
Algeria,May 26 2020,8697
Algeria,May 27 2020,8857
Algeria,May 28 2020,8997
Algeria,May 29 2020,9134
Algeria,May 30 2020,9267
Algeria,May 31 2020,9394
Algeria,June 1 2020,9513
Algeria,June 2 2020,9626
Algeria,June 3 2020,9733
Algeria,June 4 2020,9831
Algeria,June 5 2020,9935
Algeria,June 6 2020,10050
Algeria,June 7 2020,10154
Algeria,June 8 2020,10265
Algeria,June 9 2020,10382
Algeria,June 10 2020,10484
Algeria,June 11 2020,10589
Algeria,June 12 2020,10698
Algeria,June 13 2020,10810
Algeria,June 14 2020,10919
Algeria,June 15 2020,11031
Algeria,June 16 2020,11147
Algeria,June 17 2020,11268
Algeria,June 18 2020,11385
Algeria,June 19 2020,11504
Algeria,June 20 2020,11631
Algeria,June 21 2020,11771
Algeria,June 22 2020,11920
Algeria,June 23 2020,12076
Algeria,June 24 2020,12248
Algeria,June 25 2020,12445
Algeria,June 26 2020,12685
Algeria,June 27 2020,12968
Algeria,June 28 2020,13273
Algeria,June 29 2020,13571
Algeria,June 30 2020,13907
Algeria,July 1 2020,14272
Algeria,July 2 2020,14657
Algeria,July 3 2020,15070
Algeria,July 4 2020,15500
Algeria,July 5 2020,15941
Algeria,July 6 2020,16404
Algeria,July 7 2020,16879
Algeria,July 8 2020,17348
Algeria,July 9 2020,17808
Algeria,July 10 2020,18242
Algeria,July 11 2020,18712
Algeria,July 12 2020,19195
Algeria,July 13 2020,19689
Algeria,July 14 2020,20216
Algeria,July 15 2020,20770
Algeria,July 16 2020,21355
Algeria,July 17 2020,21948
Algeria,July 18 2020,22549
Algeria,July 19 2020,23084
Algeria,July 20 2020,23691
Algeria,July 21 2020,24278
Algeria,July 22 2020,24872
Algeria,July 23 2020,25484
Algeria,July 24 2020,26159
Algeria,July 25 2020,26764
Algeria,July 26 2020,27357
Algeria,July 27 2020,27973
Algeria,July 28 2020,28615
Algeria,July 29 2020,29229
Algeria,July 30 2020,29831
Algeria,July 31 2020,30394
Algeria,August 1 2020,30950
Algeria,August 2 2020,31465
Algeria,August 3 2020,31972
Algeria,August 4 2020,32504
Algeria,August 5 2020,33055
Algeria,August 6 2020,33626
Algeria,August 7 2020,34155
Algeria,August 8 2020,34693
Algeria,August 9 2020,35160
Algeria,August 10 2020,35712
Algeria,August 11 2020,36204
Algeria,August 12 2020,36699
Algeria,August 13 2020,37187
Algeria,August 14 2020,37664
Algeria,August 15 2020,38133
Algeria,August 16 2020,38583
Algeria,August 17 2020,39025
Algeria,August 18 2020,39444
Algeria,August 19 2020,39847
Algeria,August 20 2020,40258
Algeria,August 21 2020,40667
Algeria,August 22 2020,41068
Algeria,August 23 2020,41460
Algeria,August 24 2020,41858
Algeria,August 25 2020,42228
Algeria,August 26 2020,42619
Algeria,August 27 2020,43016
Algeria,August 28 2020,43403
Algeria,August 29 2020,43781
Algeria,August 30 2020,44146
Algeria,August 31 2020,44494
Algeria,September 1 2020,44833
Algeria,September 2 2020,45158
Algeria,September 3 2020,45469
Algeria,September 4 2020,45773
Algeria,September 5 2020,46071
Algeria,September 6 2020,46364
Algeria,September 7 2020,46653
Algeria,September 8 2020,46938
Algeria,September 9 2020,47216
Algeria,September 10 2020,47488
Algeria,September 11 2020,47752
Algeria,September 12 2020,48007
Algeria,September 13 2020,48254
Algeria,September 14 2020,48496
Algeria,September 15 2020,48734
Algeria,September 16 2020,48966
Algeria,September 17 2020,49194
Algeria,September 18 2020,49413
Algeria,September 19 2020,49623
Algeria,September 20 2020,49826
Algeria,September 21 2020,50023
Algeria,September 22 2020,50214
Algeria,September 23 2020,50400
Algeria,September 24 2020,50579
Algeria,September 25 2020,50754
Algeria,September 26 2020,50914
Algeria,September 27 2020,51067
Algeria,September 28 2020,51213
Algeria,September 29 2020,51368
Algeria,September 30 2020,51530
Algeria,October 1 2020,51690
Algeria,October 2 2020,51847
Algeria,October 3 2020,51995
Algeria,October 4 2020,52136
Algeria,October 5 2020,52270
Algeria,October 6 2020,52399
Algeria,October 7 2020,52520
Algeria,October 8 2020,52658
Algeria,October 9 2020,52804
Algeria,October 10 2020,52940
Algeria,October 11 2020,53072
Algeria,October 12 2020,53325
Algeria,October 13 2020,53399
Algeria,October 14 2020,53584
Algeria,October 15 2020,53777
Algeria,October 16 2020,53998
Algeria,October 17 2020,54203
Algeria,October 18 2020,54402
Algeria,October 19 2020,54616
Algeria,October 20 2020,54829
Algeria,October 21 2020,55081
Algeria,October 22 2020,55357
Algeria,October 23 2020,55630
Algeria,October 24 2020,55880
Algeria,October 25 2020,56143
Algeria,October 26 2020,56419
Algeria,October 27 2020,56706
Algeria,October 28 2020,57026
Algeria,October 29 2020,57332
Algeria,October 30 2020,57651
Algeria,October 31 2020,57942
Algeria,November 1 2020,58272
Algeria,November 2 2020,58574
Algeria,November 3 2020,58979
Algeria,November 4 2020,59527
Algeria,November 5 2020,60169
Algeria,November 6 2020,60800
Algeria,November 7 2020,61381
Algeria,November 8 2020,62051
Algeria,November 9 2020,62693
Algeria,November 10 2020,63446
Algeria,November 11 2020,64257
Algeria,November 12 2020,65108
Algeria,November 13 2020,65975
Algeria,November 14 2020,66819
Algeria,November 15 2020,67679
Algeria,November 16 2020,68589
Algeria,November 17 2020,69591
Algeria,November 18 2020,70629
Algeria,November 19 2020,71652
Algeria,November 20 2020,72755
Algeria,November 21 2020,73774
Algeria,November 22 2020,74862
Algeria,November 23 2020,75867
Algeria,November 24 2020,77000
Algeria,November 25 2020,78025
Algeria,November 26 2020,79110
Algeria,November 27 2020,80168
Algeria,November 28 2020,81212
Algeria,November 29 2020,82221
Algeria,November 30 2020,83199
Algeria,December 1 2020,84152
Algeria,December 2 2020,85084
Algeria,December 3 2020,85927
Algeria,December 4 2020,86730
Algeria,December 5 2020,87502
Algeria,December 6 2020,88252
Algeria,December 7 2020,88825
Algeria,December 8 2020,89416
Algeria,December 9 2020,90014
Algeria,December 10 2020,90579
Algeria,December 11 2020,91121
Algeria,December 12 2020,91638
Algeria,December 13 2020,92102
Algeria,December 14 2020,92597
Algeria,December 15 2020,93065
Algeria,December 16 2020,93507
Algeria,December 17 2020,93933
Algeria,December 18 2020,94371
Algeria,December 19 2020,94781
Algeria,December 20 2020,95203
Algeria,December 21 2020,95659
Algeria,December 22 2020,96069
Algeria,December 23 2020,96549
Algeria,December 24 2020,97007
Algeria,December 25 2020,97441
Algeria,December 26 2020,97857
Algeria,December 27 2020,98249
Algeria,December 28 2020,98631
Algeria,December 29 2020,98988
Algeria,December 30 2020,99311
Algeria,December 31 2020,99610
Algeria,January 1 2021,99897
Algeria,January 2 2021,100159
Algeria,January 3 2021,100408
Algeria,January 4 2021,100645
Algeria,January 5 2021,100873
Algeria,January 6 2021,101120
Algeria,January 7 2021,101382
Algeria,January 8 2021,101657
Algeria,January 9 2021,101913
Algeria,January 10 2021,102144
Algeria,January 11 2021,102369
Algeria,January 12 2021,102641
Algeria,January 13 2021,102860
Algeria,January 14 2021,103127
Algeria,January 15 2021,103381
Algeria,January 16 2021,103611
Algeria,January 17 2021,103833
Algeria,January 18 2021,104092
Algeria,January 19 2021,104341
Algeria,January 20 2021,104606
Algeria,January 21 2021,104852
Algeria,January 22 2021,105124
Algeria,January 23 2021,105369
Algeria,January 24 2021,105596
Algeria,January 25 2021,105854
Algeria,January 26 2021,106097
Algeria,January 27 2021,106359
Algeria,January 28 2021,106610
Algeria,January 29 2021,106887
Algeria,January 30 2021,107122
Algeria,January 31 2021,107339
Algeria,February 1 2021,107578
Algeria,February 2 2021,107841
Algeria,February 3 2021,108116
Algeria,February 4 2021,108381
Algeria,February 5 2021,108629
Algeria,February 6 2021,108629
Algeria,February 7 2021,109088
Algeria,February 8 2021,109313
Algeria,February 9 2021,109559
Algeria,February 10 2021,109782
Algeria,February 11 2021,110049
Algeria,February 12 2021,110303
Algeria,February 13 2021,110513
Algeria,February 14 2021,110711
Algeria,February 15 2021,110894
Algeria,February 16 2021,111069
Algeria,February 17 2021,111247
Algeria,February 18 2021,111418
Algeria,February 19 2021,111600
Algeria,February 20 2021,111764
Algeria,February 21 2021,111917
Algeria,February 22 2021,112094
Algeria,February 23 2021,112279
Algeria,February 24 2021,112461
Algeria,February 25 2021,112622
Algeria,February 26 2021,112805
Algeria,February 27 2021,112960
Algeria,February 28 2021,113092
Algeria,March 1 2021,113255
Algeria,March 2 2021,113430
Algeria,March 3 2021,113593
Algeria,March 4 2021,113761
Algeria,March 5 2021,113948
Algeria,March 6 2021,114104
Algeria,March 7 2021,114234
Algeria,March 8 2021,114382
Algeria,March 9 2021,114543
Algeria,March 10 2021,114681
Algeria,March 11 2021,114851
Algeria,March 12 2021,115008
Algeria,March 13 2021,115143
Algeria,March 14 2021,115265
Algeria,March 15 2021,115410
Algeria,March 16 2021,115540
Algeria,March 17 2021,115688
Algeria,March 18 2021,115842
Algeria,March 19 2021,115970
Algeria,March 20 2021,116066
Algeria,March 21 2021,116157
Algeria,March 22 2021,116255
Algeria,March 23 2021,116349
Algeria,March 24 2021,116438
Algeria,March 25 2021,116543
Algeria,March 26 2021,116657
Algeria,March 27 2021,116750
Algeria,March 28 2021,116836
Algeria,March 29 2021,116946
Algeria,March 30 2021,117061
Algeria,March 31 2021,117192
Algeria,April 1 2021,117304
Algeria,April 2 2021,117429
Algeria,April 3 2021,117524
Algeria,April 4 2021,117622
Algeria,April 5 2021,117739
Algeria,April 6 2021,117879
Algeria,April 7 2021,118004
Algeria,April 8 2021,118116
Algeria,April 9 2021,118251
Algeria,April 10 2021,118378
Algeria,April 11 2021,118516
Algeria,April 12 2021,118645
Andorra,January 22 2020,0
Andorra,January 23 2020,0
Andorra,January 24 2020,0
Andorra,January 25 2020,0
Andorra,January 26 2020,0
Andorra,January 27 2020,0
Andorra,January 28 2020,0
Andorra,January 29 2020,0
Andorra,January 30 2020,0
Andorra,January 31 2020,0
Andorra,February 1 2020,0
Andorra,February 2 2020,0
Andorra,February 3 2020,0
Andorra,February 4 2020,0
Andorra,February 5 2020,0
Andorra,February 6 2020,0
Andorra,February 7 2020,0
Andorra,February 8 2020,0
Andorra,February 9 2020,0
Andorra,February 10 2020,0
Andorra,February 11 2020,0
Andorra,February 12 2020,0
Andorra,February 13 2020,0
Andorra,February 14 2020,0
Andorra,February 15 2020,0
Andorra,February 16 2020,0
Andorra,February 17 2020,0
Andorra,February 18 2020,0
Andorra,February 19 2020,0
Andorra,February 20 2020,0
Andorra,February 21 2020,0
Andorra,February 22 2020,0
Andorra,February 23 2020,0
Andorra,February 24 2020,0
Andorra,February 25 2020,0
Andorra,February 26 2020,0
Andorra,February 27 2020,0
Andorra,February 28 2020,0
Andorra,February 29 2020,0
Andorra,March 1 2020,0
Andorra,March 2 2020,1
Andorra,March 3 2020,1
Andorra,March 4 2020,1
Andorra,March 5 2020,1
Andorra,March 6 2020,1
Andorra,March 7 2020,1
Andorra,March 8 2020,1
Andorra,March 9 2020,1
Andorra,March 10 2020,1
Andorra,March 11 2020,1
Andorra,March 12 2020,1
Andorra,March 13 2020,1
Andorra,March 14 2020,1
Andorra,March 15 2020,1
Andorra,March 16 2020,2
Andorra,March 17 2020,39
Andorra,March 18 2020,39
Andorra,March 19 2020,53
Andorra,March 20 2020,75
Andorra,March 21 2020,88
Andorra,March 22 2020,113
Andorra,March 23 2020,133
Andorra,March 24 2020,164
Andorra,March 25 2020,188
Andorra,March 26 2020,224
Andorra,March 27 2020,267
Andorra,March 28 2020,308
Andorra,March 29 2020,334
Andorra,March 30 2020,370
Andorra,March 31 2020,376
Andorra,April 1 2020,390
Andorra,April 2 2020,428
Andorra,April 3 2020,439
Andorra,April 4 2020,466
Andorra,April 5 2020,501
Andorra,April 6 2020,525
Andorra,April 7 2020,545
Andorra,April 8 2020,564
Andorra,April 9 2020,583
Andorra,April 10 2020,601
Andorra,April 11 2020,601
Andorra,April 12 2020,638
Andorra,April 13 2020,646
Andorra,April 14 2020,659
Andorra,April 15 2020,673
Andorra,April 16 2020,673
Andorra,April 17 2020,696
Andorra,April 18 2020,704
Andorra,April 19 2020,713
Andorra,April 20 2020,717
Andorra,April 21 2020,717
Andorra,April 22 2020,723
Andorra,April 23 2020,723
Andorra,April 24 2020,731
Andorra,April 25 2020,738
Andorra,April 26 2020,738
Andorra,April 27 2020,743
Andorra,April 28 2020,743
Andorra,April 29 2020,743
Andorra,April 30 2020,745
Andorra,May 1 2020,745
Andorra,May 2 2020,747
Andorra,May 3 2020,748
Andorra,May 4 2020,750
Andorra,May 5 2020,751
Andorra,May 6 2020,751
Andorra,May 7 2020,752
Andorra,May 8 2020,752
Andorra,May 9 2020,754
Andorra,May 10 2020,755
Andorra,May 11 2020,755
Andorra,May 12 2020,758
Andorra,May 13 2020,760
Andorra,May 14 2020,761
Andorra,May 15 2020,761
Andorra,May 16 2020,761
Andorra,May 17 2020,761
Andorra,May 18 2020,761
Andorra,May 19 2020,761
Andorra,May 20 2020,762
Andorra,May 21 2020,762
Andorra,May 22 2020,762
Andorra,May 23 2020,762
Andorra,May 24 2020,762
Andorra,May 25 2020,763
Andorra,May 26 2020,763
Andorra,May 27 2020,763
Andorra,May 28 2020,763
Andorra,May 29 2020,764
Andorra,May 30 2020,764
Andorra,May 31 2020,764
Andorra,June 1 2020,765
Andorra,June 2 2020,844
Andorra,June 3 2020,851
Andorra,June 4 2020,852
Andorra,June 5 2020,852
Andorra,June 6 2020,852
Andorra,June 7 2020,852
Andorra,June 8 2020,852
Andorra,June 9 2020,852
Andorra,June 10 2020,852
Andorra,June 11 2020,852
Andorra,June 12 2020,853
Andorra,June 13 2020,853
Andorra,June 14 2020,853
Andorra,June 15 2020,853
Andorra,June 16 2020,854
Andorra,June 17 2020,854
Andorra,June 18 2020,855
Andorra,June 19 2020,855
Andorra,June 20 2020,855
Andorra,June 21 2020,855
Andorra,June 22 2020,855
Andorra,June 23 2020,855
Andorra,June 24 2020,855
Andorra,June 25 2020,855
Andorra,June 26 2020,855
Andorra,June 27 2020,855
Andorra,June 28 2020,855
Andorra,June 29 2020,855
Andorra,June 30 2020,855
Andorra,July 1 2020,855
Andorra,July 2 2020,855
Andorra,July 3 2020,855
Andorra,July 4 2020,855
Andorra,July 5 2020,855
Andorra,July 6 2020,855
Andorra,July 7 2020,855
Andorra,July 8 2020,855
Andorra,July 9 2020,855
Andorra,July 10 2020,855
Andorra,July 11 2020,855
Andorra,July 12 2020,855
Andorra,July 13 2020,858
Andorra,July 14 2020,861
Andorra,July 15 2020,862
Andorra,July 16 2020,877
Andorra,July 17 2020,880
Andorra,July 18 2020,880
Andorra,July 19 2020,880
Andorra,July 20 2020,884
Andorra,July 21 2020,884
Andorra,July 22 2020,889
Andorra,July 23 2020,889
Andorra,July 24 2020,897
Andorra,July 25 2020,897
Andorra,July 26 2020,897
Andorra,July 27 2020,907
Andorra,July 28 2020,907
Andorra,July 29 2020,918
Andorra,July 30 2020,922
Andorra,July 31 2020,925
Andorra,August 1 2020,925
Andorra,August 2 2020,925
Andorra,August 3 2020,937
Andorra,August 4 2020,939
Andorra,August 5 2020,939
Andorra,August 6 2020,944
Andorra,August 7 2020,955
Andorra,August 8 2020,955
Andorra,August 9 2020,955
Andorra,August 10 2020,963
Andorra,August 11 2020,963
Andorra,August 12 2020,977
Andorra,August 13 2020,981
Andorra,August 14 2020,989
Andorra,August 15 2020,989
Andorra,August 16 2020,989
Andorra,August 17 2020,1005
Andorra,August 18 2020,1005
Andorra,August 19 2020,1024
Andorra,August 20 2020,1024
Andorra,August 21 2020,1045
Andorra,August 22 2020,1045
Andorra,August 23 2020,1045
